"trainer/global_step","pixeldit_rr_kee100_150kimgs_pairsum_dense_signed_gain05_repa_200k_2gpu - train/grad_norm","pixeldit_rr_kee100_150kimgs_pairsum_dense_signed_gain05_repa_200k_2gpu - train/grad_norm__MIN","pixeldit_rr_kee100_150kimgs_pairsum_dense_signed_gain05_repa_200k_2gpu - train/grad_norm__MAX","pixeldit_rr_kee100_150kimgs_pairsum_dense_signed_gain05_repa_200k_2gpu - _step","pixeldit_rr_kee100_150kimgs_pairsum_dense_signed_gain05_repa_200k_2gpu - _step__MIN","pixeldit_rr_kee100_150kimgs_pairsum_dense_signed_gain05_repa_200k_2gpu - _step__MAX"
"64749","0.7247428894042969","0.7247428894042969","0.7247428894042969","1306","1306","1306"
"64799","1.297996163368225","1.297996163368225","1.297996163368225","1307","1307","1307"
"64849","1.193993091583252","1.193993091583252","1.193993091583252","1308","1308","1308"
"64899","0.7752333879470825","0.7752333879470825","0.7752333879470825","1309","1309","1309"
"64949","1.2747526168823242","1.2747526168823242","1.2747526168823242","1310","1310","1310"
"64999","0.6704487204551697","0.6704487204551697","0.6704487204551697","1311","1311","1311"
"65049","0.5632169246673584","0.5632169246673584","0.5632169246673584","1313","1313","1313"
"65099","0.792559027671814","0.792559027671814","0.792559027671814","1314","1314","1314"
"65149","0.6285037994384766","0.6285037994384766","0.6285037994384766","1315","1315","1315"
"65199","0.5893701314926147","0.5893701314926147","0.5893701314926147","1316","1316","1316"
"65249","0.6019084453582764","0.6019084453582764","0.6019084453582764","1317","1317","1317"
"65299","2.247032403945923","2.247032403945923","2.247032403945923","1318","1318","1318"
"65349","1.3367422819137573","1.3367422819137573","1.3367422819137573","1319","1319","1319"
"65399","0.8617417812347412","0.8617417812347412","0.8617417812347412","1320","1320","1320"
"65449","0.6874785423278809","0.6874785423278809","0.6874785423278809","1321","1321","1321"
"65499","0.6481456756591797","0.6481456756591797","0.6481456756591797","1322","1322","1322"
"65549","0.7880395650863647","0.7880395650863647","0.7880395650863647","1323","1323","1323"
"65599","0.74109947681427","0.74109947681427","0.74109947681427","1324","1324","1324"
"65649","0.5576138496398926","0.5576138496398926","0.5576138496398926","1325","1325","1325"
"65699","0.6067715883255005","0.6067715883255005","0.6067715883255005","1326","1326","1326"
"65749","0.5521008372306824","0.5521008372306824","0.5521008372306824","1327","1327","1327"
"65799","1.0783703327178955","1.0783703327178955","1.0783703327178955","1328","1328","1328"
"65849","0.539661169052124","0.539661169052124","0.539661169052124","1329","1329","1329"
"65899","0.7738706469535828","0.7738706469535828","0.7738706469535828","1330","1330","1330"
"65949","0.5956776142120361","0.5956776142120361","0.5956776142120361","1331","1331","1331"
"65999","1.240208625793457","1.240208625793457","1.240208625793457","1332","1332","1332"
"66049","0.7350735068321228","0.7350735068321228","0.7350735068321228","1333","1333","1333"
"66099","0.5988491773605347","0.5988491773605347","0.5988491773605347","1334","1334","1334"
"66149","0.41222095489501953","0.41222095489501953","0.41222095489501953","1335","1335","1335"
"66199","0.46930131316185","0.46930131316185","0.46930131316185","1336","1336","1336"
"66249","0.4389979839324951","0.4389979839324951","0.4389979839324951","1337","1337","1337"
"66299","1.036246418952942","1.036246418952942","1.036246418952942","1338","1338","1338"
"66349","0.8610247373580933","0.8610247373580933","0.8610247373580933","1339","1339","1339"
"66399","0.9602527022361755","0.9602527022361755","0.9602527022361755","1340","1340","1340"
"66449","0.7527197003364563","0.7527197003364563","0.7527197003364563","1341","1341","1341"
"66499","0.45992180705070496","0.45992180705070496","0.45992180705070496","1342","1342","1342"
"66549","0.9282878041267395","0.9282878041267395","0.9282878041267395","1343","1343","1343"
"66599","0.7245285511016846","0.7245285511016846","0.7245285511016846","1344","1344","1344"
"66649","1.6541341543197632","1.6541341543197632","1.6541341543197632","1345","1345","1345"
"66699","0.5161265730857849","0.5161265730857849","0.5161265730857849","1346","1346","1346"
"66749","0.5121800303459167","0.5121800303459167","0.5121800303459167","1347","1347","1347"
"66799","0.8161832690238953","0.8161832690238953","0.8161832690238953","1348","1348","1348"
"66849","1.1458557844161987","1.1458557844161987","1.1458557844161987","1349","1349","1349"
"66899","0.6186590194702148","0.6186590194702148","0.6186590194702148","1350","1350","1350"
"66949","1.0621024370193481","1.0621024370193481","1.0621024370193481","1351","1351","1351"
"66999","0.8227965831756592","0.8227965831756592","0.8227965831756592","1352","1352","1352"
"67049","0.5040704011917114","0.5040704011917114","0.5040704011917114","1353","1353","1353"
"67099","2.314213991165161","2.314213991165161","2.314213991165161","1354","1354","1354"
"67149","0.4556654989719391","0.4556654989719391","0.4556654989719391","1355","1355","1355"
"67199","0.887858510017395","0.887858510017395","0.887858510017395","1356","1356","1356"
"67249","0.9866647720336914","0.9866647720336914","0.9866647720336914","1357","1357","1357"
"67299","0.6717544198036194","0.6717544198036194","0.6717544198036194","1358","1358","1358"
"67349","0.47941216826438904","0.47941216826438904","0.47941216826438904","1359","1359","1359"
"67399","0.5901798009872437","0.5901798009872437","0.5901798009872437","1360","1360","1360"
"67449","1.7734565734863281","1.7734565734863281","1.7734565734863281","1361","1361","1361"
"67499","0.5324580669403076","0.5324580669403076","0.5324580669403076","1362","1362","1362"
"67549","0.777238667011261","0.777238667011261","0.777238667011261","1363","1363","1363"
"67599","0.48860424757003784","0.48860424757003784","0.48860424757003784","1364","1364","1364"
"67649","0.5435193181037903","0.5435193181037903","0.5435193181037903","1365","1365","1365"
"67699","0.7950868010520935","0.7950868010520935","0.7950868010520935","1366","1366","1366"
"67749","0.8768130540847778","0.8768130540847778","0.8768130540847778","1367","1367","1367"
"67799","0.6865888833999634","0.6865888833999634","0.6865888833999634","1368","1368","1368"
"67849","0.6348294615745544","0.6348294615745544","0.6348294615745544","1369","1369","1369"
"67899","0.9678117036819458","0.9678117036819458","0.9678117036819458","1370","1370","1370"
"67949","0.441983163356781","0.441983163356781","0.441983163356781","1371","1371","1371"
"67999","1.0757253170013428","1.0757253170013428","1.0757253170013428","1372","1372","1372"
"68049","0.8096387982368469","0.8096387982368469","0.8096387982368469","1373","1373","1373"
"68099","0.5054378509521484","0.5054378509521484","0.5054378509521484","1374","1374","1374"
"68149","1.059355616569519","1.059355616569519","1.059355616569519","1375","1375","1375"
"68199","0.6719022989273071","0.6719022989273071","0.6719022989273071","1376","1376","1376"
"68249","0.9472443461418152","0.9472443461418152","0.9472443461418152","1377","1377","1377"
"68299","0.4925416111946106","0.4925416111946106","0.4925416111946106","1378","1378","1378"
"68349","1.6530743837356567","1.6530743837356567","1.6530743837356567","1379","1379","1379"
"68399","0.823102593421936","0.823102593421936","0.823102593421936","1380","1380","1380"
"68449","1.2921628952026367","1.2921628952026367","1.2921628952026367","1381","1381","1381"
"68499","0.8974766731262207","0.8974766731262207","0.8974766731262207","1382","1382","1382"
"68549","0.7134661078453064","0.7134661078453064","0.7134661078453064","1383","1383","1383"
"68599","0.6730409264564514","0.6730409264564514","0.6730409264564514","1384","1384","1384"
"68649","0.6168062090873718","0.6168062090873718","0.6168062090873718","1385","1385","1385"
"68699","0.8394620418548584","0.8394620418548584","0.8394620418548584","1386","1386","1386"
"68749","0.6587080359458923","0.6587080359458923","0.6587080359458923","1387","1387","1387"
"68799","2.2460250854492188","2.2460250854492188","2.2460250854492188","1388","1388","1388"
"68849","0.8014624118804932","0.8014624118804932","0.8014624118804932","1389","1389","1389"
"68899","0.8176121711730957","0.8176121711730957","0.8176121711730957","1390","1390","1390"
"68949","0.6886541843414307","0.6886541843414307","0.6886541843414307","1391","1391","1391"
"68999","0.5168399214744568","0.5168399214744568","0.5168399214744568","1392","1392","1392"
"69049","0.8044675588607788","0.8044675588607788","0.8044675588607788","1393","1393","1393"
"69099","0.9369942545890808","0.9369942545890808","0.9369942545890808","1394","1394","1394"
"69149","0.8467155694961548","0.8467155694961548","0.8467155694961548","1395","1395","1395"
"69199","0.880268394947052","0.880268394947052","0.880268394947052","1396","1396","1396"
"69249","0.524607241153717","0.524607241153717","0.524607241153717","1397","1397","1397"
"69299","0.5549909472465515","0.5549909472465515","0.5549909472465515","1398","1398","1398"
"69349","0.7307825684547424","0.7307825684547424","0.7307825684547424","1399","1399","1399"
"69399","0.6480775475502014","0.6480775475502014","0.6480775475502014","1400","1400","1400"
"69449","0.5949860215187073","0.5949860215187073","0.5949860215187073","1401","1401","1401"
"69499","0.6475934386253357","0.6475934386253357","0.6475934386253357","1402","1402","1402"
"69549","0.8117643594741821","0.8117643594741821","0.8117643594741821","1403","1403","1403"
"69599","0.8608006238937378","0.8608006238937378","0.8608006238937378","1404","1404","1404"
"69649","0.5883648991584778","0.5883648991584778","0.5883648991584778","1405","1405","1405"
"69699","0.988191545009613","0.988191545009613","0.988191545009613","1406","1406","1406"
"69749","0.5594795346260071","0.5594795346260071","0.5594795346260071","1407","1407","1407"
"69799","0.5826650261878967","0.5826650261878967","0.5826650261878967","1408","1408","1408"
"69849","1.408545970916748","1.408545970916748","1.408545970916748","1409","1409","1409"
"69899","0.5980495810508728","0.5980495810508728","0.5980495810508728","1410","1410","1410"
"69949","1.864247441291809","1.864247441291809","1.864247441291809","1411","1411","1411"
"69999","0.49175897240638733","0.49175897240638733","0.49175897240638733","1412","1412","1412"
"70049","0.4578027129173279","0.4578027129173279","0.4578027129173279","1414","1414","1414"
"70099","0.6495069861412048","0.6495069861412048","0.6495069861412048","1415","1415","1415"
"70149","1.3134002685546875","1.3134002685546875","1.3134002685546875","1416","1416","1416"
"70199","0.6636208891868591","0.6636208891868591","0.6636208891868591","1417","1417","1417"
"70249","0.627155601978302","0.627155601978302","0.627155601978302","1418","1418","1418"
"70299","0.5110020041465759","0.5110020041465759","0.5110020041465759","1419","1419","1419"
"70349","0.5959762930870056","0.5959762930870056","0.5959762930870056","1420","1420","1420"
"70399","0.3986543118953705","0.3986543118953705","0.3986543118953705","1421","1421","1421"
"70449","0.8372796177864075","0.8372796177864075","0.8372796177864075","1422","1422","1422"
"70499","0.5167554616928101","0.5167554616928101","0.5167554616928101","1423","1423","1423"
"70549","0.46733978390693665","0.46733978390693665","0.46733978390693665","1424","1424","1424"
"70599","1.0395618677139282","1.0395618677139282","1.0395618677139282","1425","1425","1425"
"70649","0.8701300024986267","0.8701300024986267","0.8701300024986267","1426","1426","1426"
"70699","0.6726952195167542","0.6726952195167542","0.6726952195167542","1427","1427","1427"
"70749","0.7609068751335144","0.7609068751335144","0.7609068751335144","1428","1428","1428"
"70799","0.5758751034736633","0.5758751034736633","0.5758751034736633","1429","1429","1429"
"70849","0.5001291632652283","0.5001291632652283","0.5001291632652283","1430","1430","1430"
"70899","2.148611068725586","2.148611068725586","2.148611068725586","1431","1431","1431"
"70949","0.6866544485092163","0.6866544485092163","0.6866544485092163","1432","1432","1432"
"70999","0.6453402638435364","0.6453402638435364","0.6453402638435364","1433","1433","1433"
"71049","0.7337977290153503","0.7337977290153503","0.7337977290153503","1434","1434","1434"
"71099","0.621700644493103","0.621700644493103","0.621700644493103","1435","1435","1435"
"71149","0.7737208604812622","0.7737208604812622","0.7737208604812622","1436","1436","1436"
"71199","5.0595574378967285","5.0595574378967285","5.0595574378967285","1437","1437","1437"
"71249","0.6092031002044678","0.6092031002044678","0.6092031002044678","1438","1438","1438"
"71299","0.5518385171890259","0.5518385171890259","0.5518385171890259","1439","1439","1439"
"71349","2.479816198348999","2.479816198348999","2.479816198348999","1440","1440","1440"
"71399","0.49891191720962524","0.49891191720962524","0.49891191720962524","1441","1441","1441"
"71449","0.7105716466903687","0.7105716466903687","0.7105716466903687","1442","1442","1442"
"71499","0.5469847917556763","0.5469847917556763","0.5469847917556763","1443","1443","1443"
"71549","0.6041470170021057","0.6041470170021057","0.6041470170021057","1444","1444","1444"
"71599","1.675835371017456","1.675835371017456","1.675835371017456","1445","1445","1445"
"71649","7.036317825317383","7.036317825317383","7.036317825317383","1446","1446","1446"
"71699","0.7668850421905518","0.7668850421905518","0.7668850421905518","1447","1447","1447"
"71749","0.5319454669952393","0.5319454669952393","0.5319454669952393","1448","1448","1448"
"71799","0.7442562580108643","0.7442562580108643","0.7442562580108643","1449","1449","1449"
"71849","0.8868618607521057","0.8868618607521057","0.8868618607521057","1450","1450","1450"
"71899","0.9398886561393738","0.9398886561393738","0.9398886561393738","1451","1451","1451"
"71949","1.2909801006317139","1.2909801006317139","1.2909801006317139","1452","1452","1452"
"71999","0.6439685821533203","0.6439685821533203","0.6439685821533203","1453","1453","1453"
"72049","0.620248556137085","0.620248556137085","0.620248556137085","1454","1454","1454"
"72099","0.6945809721946716","0.6945809721946716","0.6945809721946716","1455","1455","1455"
"72149","0.47693151235580444","0.47693151235580444","0.47693151235580444","1456","1456","1456"
"72199","0.6510711908340454","0.6510711908340454","0.6510711908340454","1457","1457","1457"
"72249","3.7887134552001953","3.7887134552001953","3.7887134552001953","1458","1458","1458"
"72299","0.5766370892524719","0.5766370892524719","0.5766370892524719","1459","1459","1459"
"72349","0.6665970683097839","0.6665970683097839","0.6665970683097839","1460","1460","1460"
"72399","0.4279157519340515","0.4279157519340515","0.4279157519340515","1461","1461","1461"
"72449","0.483858585357666","0.483858585357666","0.483858585357666","1462","1462","1462"
"72499","0.7277649641036987","0.7277649641036987","0.7277649641036987","1463","1463","1463"
"72549","0.706592321395874","0.706592321395874","0.706592321395874","1464","1464","1464"
"72599","1.111464500427246","1.111464500427246","1.111464500427246","1465","1465","1465"
"72649","0.4694744050502777","0.4694744050502777","0.4694744050502777","1466","1466","1466"
"72699","0.6090933680534363","0.6090933680534363","0.6090933680534363","1467","1467","1467"
"72749","0.7930559515953064","0.7930559515953064","0.7930559515953064","1468","1468","1468"
"72799","0.8756160736083984","0.8756160736083984","0.8756160736083984","1469","1469","1469"
"72849","0.7327084541320801","0.7327084541320801","0.7327084541320801","1470","1470","1470"
"72899","0.4094323515892029","0.4094323515892029","0.4094323515892029","1471","1471","1471"
"72949","0.4439127743244171","0.4439127743244171","0.4439127743244171","1472","1472","1472"
"72999","0.6668959856033325","0.6668959856033325","0.6668959856033325","1473","1473","1473"
"73049","2.7417941093444824","2.7417941093444824","2.7417941093444824","1474","1474","1474"
"73099","0.9071117639541626","0.9071117639541626","0.9071117639541626","1475","1475","1475"
"73149","0.6314777135848999","0.6314777135848999","0.6314777135848999","1476","1476","1476"
"73199","0.8369074463844299","0.8369074463844299","0.8369074463844299","1477","1477","1477"
"73249","0.4983522593975067","0.4983522593975067","0.4983522593975067","1478","1478","1478"
"73299","0.47624456882476807","0.47624456882476807","0.47624456882476807","1479","1479","1479"
"73349","1.0380338430404663","1.0380338430404663","1.0380338430404663","1480","1480","1480"
"73399","0.5716457962989807","0.5716457962989807","0.5716457962989807","1481","1481","1481"
"73449","0.6975144147872925","0.6975144147872925","0.6975144147872925","1482","1482","1482"
"73499","0.5395033359527588","0.5395033359527588","0.5395033359527588","1483","1483","1483"
"73549","0.8790836930274963","0.8790836930274963","0.8790836930274963","1484","1484","1484"
"73599","1.0384703874588013","1.0384703874588013","1.0384703874588013","1485","1485","1485"
"73649","0.6529683470726013","0.6529683470726013","0.6529683470726013","1486","1486","1486"
"73699","0.42910999059677124","0.42910999059677124","0.42910999059677124","1487","1487","1487"
"73749","0.3659555912017822","0.3659555912017822","0.3659555912017822","1488","1488","1488"
"73799","0.5547864437103271","0.5547864437103271","0.5547864437103271","1489","1489","1489"
"73849","0.5834745168685913","0.5834745168685913","0.5834745168685913","1490","1490","1490"
"73899","0.5746854543685913","0.5746854543685913","0.5746854543685913","1491","1491","1491"
"73949","0.7439924478530884","0.7439924478530884","0.7439924478530884","1492","1492","1492"
"73999","0.5514052510261536","0.5514052510261536","0.5514052510261536","1493","1493","1493"
"74049","0.6558217406272888","0.6558217406272888","0.6558217406272888","1494","1494","1494"
"74099","0.6118640303611755","0.6118640303611755","0.6118640303611755","1495","1495","1495"
"74149","0.6874936819076538","0.6874936819076538","0.6874936819076538","1496","1496","1496"
"74199","0.6493662595748901","0.6493662595748901","0.6493662595748901","1497","1497","1497"
"74249","1.0572164058685303","1.0572164058685303","1.0572164058685303","1498","1498","1498"
"74299","0.6319981217384338","0.6319981217384338","0.6319981217384338","1499","1499","1499"
"74349","0.39073723554611206","0.39073723554611206","0.39073723554611206","1500","1500","1500"
"74399","0.6418771147727966","0.6418771147727966","0.6418771147727966","1501","1501","1501"
"74449","0.4926343858242035","0.4926343858242035","0.4926343858242035","1502","1502","1502"
"74499","0.4854901432991028","0.4854901432991028","0.4854901432991028","1503","1503","1503"
"74549","0.4811646640300751","0.4811646640300751","0.4811646640300751","1504","1504","1504"
"74599","1.3781208992004395","1.3781208992004395","1.3781208992004395","1505","1505","1505"
"74649","1.2594530582427979","1.2594530582427979","1.2594530582427979","1506","1506","1506"
"74699","1.119987964630127","1.119987964630127","1.119987964630127","1507","1507","1507"
"74749","0.4535055160522461","0.4535055160522461","0.4535055160522461","1508","1508","1508"
"74799","0.4577934443950653","0.4577934443950653","0.4577934443950653","1509","1509","1509"
"74849","0.8003882765769958","0.8003882765769958","0.8003882765769958","1510","1510","1510"
"74899","1.3093419075012207","1.3093419075012207","1.3093419075012207","1511","1511","1511"
"74949","0.7527089715003967","0.7527089715003967","0.7527089715003967","1512","1512","1512"
"74999","0.853522002696991","0.853522002696991","0.853522002696991","1513","1513","1513"
"75049","0.5979011654853821","0.5979011654853821","0.5979011654853821","1515","1515","1515"
"75099","0.6105397939682007","0.6105397939682007","0.6105397939682007","1516","1516","1516"
"75149","0.6560859084129333","0.6560859084129333","0.6560859084129333","1517","1517","1517"
"75199","0.5545352101325989","0.5545352101325989","0.5545352101325989","1518","1518","1518"
"75249","0.49604207277297974","0.49604207277297974","0.49604207277297974","1519","1519","1519"
"75299","0.46029746532440186","0.46029746532440186","0.46029746532440186","1520","1520","1520"
"75349","0.51558917760849","0.51558917760849","0.51558917760849","1521","1521","1521"
"75399","0.8130877017974854","0.8130877017974854","0.8130877017974854","1522","1522","1522"
"75449","1.4454476833343506","1.4454476833343506","1.4454476833343506","1523","1523","1523"
"75499","2.885499954223633","2.885499954223633","2.885499954223633","1524","1524","1524"
"75549","0.40671172738075256","0.40671172738075256","0.40671172738075256","1525","1525","1525"
"75599","0.6959061622619629","0.6959061622619629","0.6959061622619629","1526","1526","1526"
"75649","2.1134746074676514","2.1134746074676514","2.1134746074676514","1527","1527","1527"
"75699","0.5596258640289307","0.5596258640289307","0.5596258640289307","1528","1528","1528"
"75749","0.5069623589515686","0.5069623589515686","0.5069623589515686","1529","1529","1529"
"75799","0.6775673627853394","0.6775673627853394","0.6775673627853394","1530","1530","1530"
"75849","0.756638765335083","0.756638765335083","0.756638765335083","1531","1531","1531"
"75899","2.0606367588043213","2.0606367588043213","2.0606367588043213","1532","1532","1532"
"75949","1.065838098526001","1.065838098526001","1.065838098526001","1533","1533","1533"
"75999","5.218343257904053","5.218343257904053","5.218343257904053","1534","1534","1534"
"76049","0.5321555137634277","0.5321555137634277","0.5321555137634277","1535","1535","1535"
"76099","0.46974486112594604","0.46974486112594604","0.46974486112594604","1536","1536","1536"
"76149","0.4517747163772583","0.4517747163772583","0.4517747163772583","1537","1537","1537"
"76199","1.281606912612915","1.281606912612915","1.281606912612915","1538","1538","1538"
"76249","0.8310779333114624","0.8310779333114624","0.8310779333114624","1539","1539","1539"
"76299","0.5681979060173035","0.5681979060173035","0.5681979060173035","1540","1540","1540"
"76349","0.9432132244110107","0.9432132244110107","0.9432132244110107","1541","1541","1541"
"76399","0.48190078139305115","0.48190078139305115","0.48190078139305115","1542","1542","1542"
"76449","0.8857391476631165","0.8857391476631165","0.8857391476631165","1543","1543","1543"
"76499","1.0967899560928345","1.0967899560928345","1.0967899560928345","1544","1544","1544"
"76549","0.6368715167045593","0.6368715167045593","0.6368715167045593","1545","1545","1545"
"76599","0.488791286945343","0.488791286945343","0.488791286945343","1546","1546","1546"
"76649","0.48784711956977844","0.48784711956977844","0.48784711956977844","1547","1547","1547"
"76699","0.567837119102478","0.567837119102478","0.567837119102478","1548","1548","1548"
"76749","0.5929401516914368","0.5929401516914368","0.5929401516914368","1549","1549","1549"
"76799","0.495339572429657","0.495339572429657","0.495339572429657","1550","1550","1550"
"76849","0.6088910102844238","0.6088910102844238","0.6088910102844238","1551","1551","1551"
"76899","0.6347528696060181","0.6347528696060181","0.6347528696060181","1552","1552","1552"
"76949","0.6769686937332153","0.6769686937332153","0.6769686937332153","1553","1553","1553"
"76999","0.9616094827651978","0.9616094827651978","0.9616094827651978","1554","1554","1554"
"77049","0.6853530406951904","0.6853530406951904","0.6853530406951904","1555","1555","1555"
"77099","1.6943621635437012","1.6943621635437012","1.6943621635437012","1556","1556","1556"
"77149","0.5239193439483643","0.5239193439483643","0.5239193439483643","1557","1557","1557"
"77199","0.5545826554298401","0.5545826554298401","0.5545826554298401","1558","1558","1558"
"77249","4.374432563781738","4.374432563781738","4.374432563781738","1559","1559","1559"
"77299","1.1890658140182495","1.1890658140182495","1.1890658140182495","1560","1560","1560"
"77349","0.5387536287307739","0.5387536287307739","0.5387536287307739","1561","1561","1561"
"77399","0.5078463554382324","0.5078463554382324","0.5078463554382324","1562","1562","1562"
"77449","1.1860841512680054","1.1860841512680054","1.1860841512680054","1563","1563","1563"
"77499","0.6990521550178528","0.6990521550178528","0.6990521550178528","1564","1564","1564"
"77549","0.4077589213848114","0.4077589213848114","0.4077589213848114","1565","1565","1565"
"77599","1.0654056072235107","1.0654056072235107","1.0654056072235107","1566","1566","1566"
"77649","1.161159634590149","1.161159634590149","1.161159634590149","1567","1567","1567"
"77699","1.2184817790985107","1.2184817790985107","1.2184817790985107","1568","1568","1568"
"77749","0.4580976366996765","0.4580976366996765","0.4580976366996765","1569","1569","1569"
"77799","3.5066421031951904","3.5066421031951904","3.5066421031951904","1570","1570","1570"
"77849","0.5656556487083435","0.5656556487083435","0.5656556487083435","1571","1571","1571"
"77899","0.4781399667263031","0.4781399667263031","0.4781399667263031","1572","1572","1572"
"77949","0.5656926035881042","0.5656926035881042","0.5656926035881042","1573","1573","1573"
"77999","0.4636080265045166","0.4636080265045166","0.4636080265045166","1574","1574","1574"
"78049","1.6013985872268677","1.6013985872268677","1.6013985872268677","1575","1575","1575"
"78099","1.6451414823532104","1.6451414823532104","1.6451414823532104","1576","1576","1576"
"78149","11.139485359191895","11.139485359191895","11.139485359191895","1577","1577","1577"
"78199","1.5190361738204956","1.5190361738204956","1.5190361738204956","1578","1578","1578"
"78249","0.5018370151519775","0.5018370151519775","0.5018370151519775","1579","1579","1579"
"78299","1.041089415550232","1.041089415550232","1.041089415550232","1580","1580","1580"
"78349","15.309975624084473","15.309975624084473","15.309975624084473","1581","1581","1581"
"78399","0.8124005198478699","0.8124005198478699","0.8124005198478699","1582","1582","1582"
"78449","0.5715533494949341","0.5715533494949341","0.5715533494949341","1583","1583","1583"
"78499","19.161211013793945","19.161211013793945","19.161211013793945","1584","1584","1584"
"78549","0.9547802805900574","0.9547802805900574","0.9547802805900574","1585","1585","1585"
"78599","0.8209832310676575","0.8209832310676575","0.8209832310676575","1586","1586","1586"
"78649","1.2121363878250122","1.2121363878250122","1.2121363878250122","1587","1587","1587"
"78699","0.8890970349311829","0.8890970349311829","0.8890970349311829","1588","1588","1588"
"78749","0.9558746814727783","0.9558746814727783","0.9558746814727783","1589","1589","1589"
"78799","1.7247803211212158","1.7247803211212158","1.7247803211212158","1590","1590","1590"
"78849","2.2665913105010986","2.2665913105010986","2.2665913105010986","1591","1591","1591"
"78899","0.8026646375656128","0.8026646375656128","0.8026646375656128","1592","1592","1592"
"78949","1.5330826044082642","1.5330826044082642","1.5330826044082642","1593","1593","1593"
"78999","0.7500413060188293","0.7500413060188293","0.7500413060188293","1594","1594","1594"
"79049","0.8358564376831055","0.8358564376831055","0.8358564376831055","1595","1595","1595"
"79099","1.0879353284835815","1.0879353284835815","1.0879353284835815","1596","1596","1596"
"79149","2.9364800453186035","2.9364800453186035","2.9364800453186035","1597","1597","1597"
"79199","4.538559913635254","4.538559913635254","4.538559913635254","1598","1598","1598"
"79249","0.9362611770629883","0.9362611770629883","0.9362611770629883","1599","1599","1599"
"79299","0.7276906371116638","0.7276906371116638","0.7276906371116638","1600","1600","1600"
"79349","0.8828185200691223","0.8828185200691223","0.8828185200691223","1601","1601","1601"
"79399","0.9167875051498413","0.9167875051498413","0.9167875051498413","1602","1602","1602"
"79449","0.6659612059593201","0.6659612059593201","0.6659612059593201","1603","1603","1603"
"79499","6.574031829833984","6.574031829833984","6.574031829833984","1604","1604","1604"
"79549","0.4814741909503937","0.4814741909503937","0.4814741909503937","1605","1605","1605"
"79599","1.0604662895202637","1.0604662895202637","1.0604662895202637","1606","1606","1606"
"79649","0.7986096739768982","0.7986096739768982","0.7986096739768982","1607","1607","1607"
"79699","0.609122097492218","0.609122097492218","0.609122097492218","1608","1608","1608"
"79749","0.6019076704978943","0.6019076704978943","0.6019076704978943","1609","1609","1609"
"79799","0.7344013452529907","0.7344013452529907","0.7344013452529907","1610","1610","1610"
"79849","1.868487000465393","1.868487000465393","1.868487000465393","1611","1611","1611"
"79899","0.4920618236064911","0.4920618236064911","0.4920618236064911","1612","1612","1612"
"79949","0.8230904936790466","0.8230904936790466","0.8230904936790466","1613","1613","1613"
"79999","1.897629737854004","1.897629737854004","1.897629737854004","1614","1614","1614"
"80049","1.3131049871444702","1.3131049871444702","1.3131049871444702","1616","1616","1616"
"80099","0.7831790447235107","0.7831790447235107","0.7831790447235107","1617","1617","1617"
"80149","0.5705585479736328","0.5705585479736328","0.5705585479736328","1618","1618","1618"
"80199","1.0818126201629639","1.0818126201629639","1.0818126201629639","1619","1619","1619"
"80249","2.0478715896606445","2.0478715896606445","2.0478715896606445","1620","1620","1620"
"80299","4.872898101806641","4.872898101806641","4.872898101806641","1621","1621","1621"
"80349","1.9927431344985962","1.9927431344985962","1.9927431344985962","1622","1622","1622"
"80399","0.5303524136543274","0.5303524136543274","0.5303524136543274","1623","1623","1623"
"80449","0.7883669137954712","0.7883669137954712","0.7883669137954712","1624","1624","1624"
"80499","0.8745221495628357","0.8745221495628357","0.8745221495628357","1625","1625","1625"
"80549","0.5170604586601257","0.5170604586601257","0.5170604586601257","1626","1626","1626"
"80599","0.7048444151878357","0.7048444151878357","0.7048444151878357","1627","1627","1627"
"80649","0.7017107605934143","0.7017107605934143","0.7017107605934143","1628","1628","1628"
"80699","0.7898544073104858","0.7898544073104858","0.7898544073104858","1629","1629","1629"
"80749","1.8669036626815796","1.8669036626815796","1.8669036626815796","1630","1630","1630"
"80799","7.177427768707275","7.177427768707275","7.177427768707275","1631","1631","1631"
"80849","1.385918140411377","1.385918140411377","1.385918140411377","1632","1632","1632"
"80899","0.7921364307403564","0.7921364307403564","0.7921364307403564","1633","1633","1633"
"80949","0.5064231157302856","0.5064231157302856","0.5064231157302856","1634","1634","1634"
"80999","0.8838816285133362","0.8838816285133362","0.8838816285133362","1635","1635","1635"
"81049","2.6927449703216553","2.6927449703216553","2.6927449703216553","1636","1636","1636"
"81099","3.0303971767425537","3.0303971767425537","3.0303971767425537","1637","1637","1637"
"81149","0.4867938756942749","0.4867938756942749","0.4867938756942749","1638","1638","1638"
"81199","1.0809580087661743","1.0809580087661743","1.0809580087661743","1639","1639","1639"
"81249","0.940964937210083","0.940964937210083","0.940964937210083","1640","1640","1640"
"81299","1.4500126838684082","1.4500126838684082","1.4500126838684082","1641","1641","1641"
"81349","0.7989199757575989","0.7989199757575989","0.7989199757575989","1642","1642","1642"
"81399","1.1181384325027466","1.1181384325027466","1.1181384325027466","1643","1643","1643"
"81449","0.5603237748146057","0.5603237748146057","0.5603237748146057","1644","1644","1644"
"81499","0.550665020942688","0.550665020942688","0.550665020942688","1645","1645","1645"
"81549","1.4000449180603027","1.4000449180603027","1.4000449180603027","1646","1646","1646"
